Date,Open,High,Low,Close,Volume,SMA_Short_Best,SMA_Long_Best,Signal_Best,Entry_Price_Best,Stop_Loss_Level_Best,Trailing_Stop_Level_Best,Trailing_Stop_Pct_Best,Position_Best,Daily_PnL_Best,Cumulative_PnL_Best,Capital_Best,Cumulative_Returns_Best,Returns_Best
2014-02-25,1336.4000244140625,1343.9000244140625,1333.0999755859375,1343.0,290,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-02-26,1341.199951171875,1342.0,1325.5999755859375,1328.199951171875,485,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-02-27,1329.300048828125,1335.0,1324.5999755859375,1331.5999755859375,369,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-02-28,1329.800048828125,1332.5999755859375,1321.0999755859375,1321.4000244140625,239,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-03,1335.9000244140625,1354.0999755859375,1332.9000244140625,1350.0999755859375,232,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-04,1350.4000244140625,1350.4000244140625,1332.199951171875,1337.800048828125,80,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-05,1334.800048828125,1341.0,1334.800048828125,1340.199951171875,32,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-06,1338.0,1351.699951171875,1333.300048828125,1351.699951171875,59,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-07,1349.5,1352.699951171875,1329.199951171875,1338.0999755859375,97,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-10,1336.0,1344.699951171875,1330.5,1341.4000244140625,97,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-11,1340.0,1352.4000244140625,1338.0999755859375,1346.5,53,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-12,1349.0999755859375,1370.5,1348.699951171875,1370.300048828125,58,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-13,1366.800048828125,1374.5,1366.5,1372.199951171875,23,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-14,1376.0999755859375,1386.5999755859375,1371.0999755859375,1379.0,91,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-17,1386.0999755859375,1391.4000244140625,1372.199951171875,1372.9000244140625,29,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-18,1359.300048828125,1361.800048828125,1353.4000244140625,1359.0,35,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-19,1357.0999755859375,1358.0,1332.699951171875,1341.4000244140625,57,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-20,1333.699951171875,1333.699951171875,1325.800048828125,1330.5,72,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-21,1339.0999755859375,1339.0999755859375,1335.800048828125,1336.0,3,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-24,1333.0,1333.0,1310.5,1311.199951171875,103,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-25,1315.5,1315.5,1307.5,1311.4000244140625,46,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-03-26,1315.199951171875,1315.199951171875,1303.4000244140625,1303.4000244140625,4,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-27,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,185016,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-28,1292.199951171875,1299.4000244140625,1285.9000244140625,1293.800048828125,65486,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-03-31,1294.300048828125,1298.800048828125,1282.4000244140625,1283.4000244140625,4121,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-01,1285.0999755859375,1287.9000244140625,1277.300048828125,1279.5999755859375,884,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-02,1280.199951171875,1294.0999755859375,1280.199951171875,1290.5,1099,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-03,1290.800048828125,1293.5,1282.699951171875,1284.4000244140625,775,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-04,1285.5,1306.0999755859375,1284.4000244140625,1303.199951171875,976,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-07,1301.4000244140625,1304.0,1296.300048828125,1298.0,361,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-08,1296.5999755859375,1314.0999755859375,1296.5999755859375,1308.699951171875,264,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-09,1309.5,1313.5999755859375,1301.0999755859375,1305.5,191,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-10,1311.800048828125,1323.800048828125,1311.199951171875,1320.0999755859375,127,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-11,1319.0,1322.800048828125,1316.300048828125,1318.699951171875,76,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-14,1320.0999755859375,1330.0,1320.0999755859375,1327.199951171875,328,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-15,1322.699951171875,1322.699951171875,1291.5,1300.0,238,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-16,1302.699951171875,1303.5,1295.0,1303.0999755859375,177,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-17,1300.0999755859375,1303.0,1292.5,1293.4000244140625,124,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-21,1290.0,1299.199951171875,1283.800048828125,1288.0,100,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-22,1289.199951171875,1291.5999755859375,1276.0,1280.5999755859375,100,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-23,1284.300048828125,1287.699951171875,1282.4000244140625,1284.199951171875,176,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-24,1284.5999755859375,1297.9000244140625,1272.4000244140625,1290.5,522,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-25,1293.800048828125,1304.5999755859375,1293.800048828125,1300.699951171875,274,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-04-28,1305.4000244140625,1305.4000244140625,1293.0,1298.9000244140625,388,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-29,1295.5,1300.5,1289.0999755859375,1296.0,904,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-04-30,1296.0,1296.5,1286.5999755859375,1295.5999755859375,181,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-01,1288.699951171875,1288.699951171875,1278.0,1283.0999755859375,25,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-02,1276.699951171875,1302.699951171875,1276.699951171875,1302.5999755859375,90,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-05,1305.5999755859375,1314.199951171875,1305.5,1309.0,31,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-06,1309.4000244140625,1309.4000244140625,1306.9000244140625,1308.300048828125,14,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-07,1310.300048828125,1312.0,1288.0,1288.5999755859375,21,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-08,1291.5,1291.5,1285.5,1287.4000244140625,65,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-09,1287.300048828125,1287.300048828125,1287.300048828125,1287.300048828125,3,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-12,1282.0999755859375,1295.9000244140625,1281.199951171875,1295.5999755859375,19,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-13,1295.5,1295.5,1292.0,1294.5999755859375,20,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-14,1292.800048828125,1306.9000244140625,1292.800048828125,1305.699951171875,25,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-15,1302.5,1302.5,1292.800048828125,1293.5,27,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-16,1293.300048828125,1293.300048828125,1293.300048828125,1293.300048828125,8,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-19,1293.699951171875,1293.699951171875,1293.699951171875,1293.699951171875,44,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-20,1290.699951171875,1294.5,1290.0999755859375,1294.5,8,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-21,1287.4000244140625,1288.0,1287.4000244140625,1288.0,2,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-22,1294.199951171875,1295.0,1294.199951171875,1294.9000244140625,4,,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-05-23,1293.199951171875,1293.4000244140625,1291.5999755859375,1291.5999755859375,3,,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-27,1291.9000244140625,1291.9000244140625,1265.4000244140625,1265.4000244140625,25,1294.5299963378907,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-28,1259.300048828125,1259.300048828125,1259.300048828125,1259.300048828125,168825,1294.8729968261719,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-29,1258.300048828125,1260.5999755859375,1250.9000244140625,1256.300048828125,38045,1295.0519970703126,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-05-30,1255.0999755859375,1259.5999755859375,1241.800048828125,1245.5999755859375,3839,1295.1299963378906,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-06-02,1250.0,1250.699951171875,1240.9000244140625,1243.699951171875,774,1295.2729956054689,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-06-03,1244.0999755859375,1247.5,1240.5,1244.300048828125,654,1295.4629956054687,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-04,1245.0999755859375,1248.800048828125,1242.699951171875,1244.0,604,1295.6099951171875,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-06-05,1244.0,1256.5999755859375,1241.199951171875,1253.0,1317,1295.6729956054687,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-06,1253.4000244140625,1256.5999755859375,1246.300048828125,1252.0999755859375,381,1295.6849951171876,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-06-09,1252.699951171875,1256.0999755859375,1252.5999755859375,1253.5,97,1295.7679956054687,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-10,1252.4000244140625,1262.300048828125,1251.0,1259.800048828125,1007,1295.9849963378906,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-11,1259.9000244140625,1264.4000244140625,1259.0999755859375,1260.800048828125,128,1296.1929968261718,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-12,1260.0,1274.5,1260.0,1273.5999755859375,129,1296.4119970703125,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-13,1272.5,1274.699951171875,1271.300048828125,1273.699951171875,145,1296.72599609375,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-16,1279.800048828125,1282.0999755859375,1270.800048828125,1274.9000244140625,334,1297.0849963378905,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-17,1272.800048828125,1272.800048828125,1260.9000244140625,1271.699951171875,819,1297.17599609375,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-06-18,1269.9000244140625,1272.699951171875,1267.4000244140625,1272.4000244140625,143,1297.2549963378906,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-19,1277.199951171875,1321.0,1277.199951171875,1313.699951171875,601,1297.75599609375,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-20,1321.4000244140625,1321.4000244140625,1306.800048828125,1316.199951171875,254,1298.4079956054688,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-23,1312.300048828125,1318.0,1312.300048828125,1318.0,142,1298.96599609375,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-24,1315.5999755859375,1325.5999755859375,1315.5999755859375,1320.9000244140625,223,1299.752996826172,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-25,1315.300048828125,1323.4000244140625,1312.0,1322.199951171875,294,1300.5739965820312,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-26,1319.5999755859375,1319.5999755859375,1312.4000244140625,1316.0999755859375,1204,1301.13099609375,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-06-27,1317.4000244140625,1320.9000244140625,1313.300048828125,1319.0,625,1301.8039965820312,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-06-30,1315.300048828125,1328.699951171875,1311.800048828125,1321.800048828125,744,1302.4489965820312,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-01,1326.699951171875,1331.4000244140625,1326.199951171875,1326.4000244140625,51,1303.1369970703124,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-02,1326.800048828125,1330.699951171875,1326.800048828125,1330.699951171875,226,1303.81099609375,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-03,1327.300048828125,1327.699951171875,1313.0,1320.4000244140625,40,1304.2669958496094,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-07,1318.699951171875,1320.300048828125,1313.199951171875,1316.5,93,1304.53099609375,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-08,1318.4000244140625,1323.5,1316.0,1316.0,6,1304.7379956054688,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-09,1324.0,1330.4000244140625,1323.800048828125,1323.800048828125,16,1304.9719958496094,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-10,1330.5,1343.699951171875,1328.0,1338.699951171875,28,1305.1689953613281,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-11,1337.9000244140625,1339.0,1336.199951171875,1337.0,112,1305.2919958496093,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-14,1332.800048828125,1332.800048828125,1304.699951171875,1306.300048828125,103,1305.1489965820313,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-15,1307.4000244140625,1311.9000244140625,1294.0999755859375,1296.9000244140625,368,1304.9469970703126,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-16,1298.4000244140625,1303.0999755859375,1296.9000244140625,1299.5999755859375,34,1304.7039965820313,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-17,1303.0999755859375,1323.800048828125,1303.0999755859375,1316.699951171875,16,1304.4879956054688,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-18,1322.699951171875,1322.699951171875,1306.199951171875,1309.199951171875,27,1304.1499951171875,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-21,1311.0,1315.5,1311.0,1313.699951171875,18,1304.0049951171875,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-22,1306.0999755859375,1306.0999755859375,1306.0999755859375,1306.0999755859375,2,1303.7499951171876,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-23,1304.5,1304.5,1304.5,1304.5,0,1303.5809948730468,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-24,1297.5,1297.5,1290.5999755859375,1290.5999755859375,1,1302.9859948730468,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-25,1294.800048828125,1303.0999755859375,1294.800048828125,1303.0999755859375,8,1302.638994140625,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-28,1307.4000244140625,1308.0,1303.300048828125,1303.300048828125,52,1302.2699951171876,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-07-29,1310.9000244140625,1310.9000244140625,1298.300048828125,1298.300048828125,181554,1301.73599609375,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-30,1298.5999755859375,1303.0,1291.0,1294.9000244140625,36189,1301.3039965820312,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-07-31,1295.0999755859375,1297.300048828125,1280.5999755859375,1281.300048828125,5663,1300.7029968261718,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-08-01,1284.0999755859375,1296.5999755859375,1279.699951171875,1293.5999755859375,1985,1300.1739965820314,,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-08-04,1294.4000244140625,1295.0,1285.9000244140625,1287.699951171875,917,1299.3479956054687,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-08-05,1288.0,1292.699951171875,1282.5999755859375,1284.0,825,1298.46599609375,,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-08-06,1288.0999755859375,1309.0,1287.800048828125,1306.699951171875,706,1297.7429956054686,1294.3039965820312,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-08-07,1305.300048828125,1313.0999755859375,1302.5,1310.800048828125,225,1297.1219958496094,1294.875996907552,0,,,,,0,0.0,0.0,1000000.0,1.0,0.0
2014-08-08,1310.800048828125,1321.4000244140625,1308.0,1308.9000244140625,586,1296.62099609375,1295.345996907552,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-08-11,1308.4000244140625,1309.699951171875,1305.300048828125,1308.5,194,1296.2919958496093,1295.8173299153646,0,,,,,0,-0.0,0.0,1000000.0,1.0,0.0
2014-08-12,1306.199951171875,1315.800048828125,1305.800048828125,1308.800048828125,438,1296.0749963378905,1296.3466634114584,-1,1281.800048828125,1345.8900512695313,,,-1,0.0,0.0,1000000.0,1.0,0.0
2014-08-13,1308.800048828125,1312.800048828125,1305.0,1312.800048828125,238,1295.8429968261719,1296.9299967447917,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-400.0,-400.0,999600.0,0.9996,-0.00040008002133969133
2014-08-14,1311.800048828125,1316.4000244140625,1309.699951171875,1313.9000244140625,320,1295.8699975585937,1297.4939965820313,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-109.99755859375,-509.99755859375,999490.0024414062,0.9994900024414063,-0.00011004763024221916
2014-08-15,1311.699951171875,1312.800048828125,1292.0,1304.5,199,1295.800997314453,1297.8793302408853,-1,1281.800048828125,1345.8900512695313,,0.0,-1,940.00244140625,430.0048828125,1000430.0048828125,1.0004300048828125,0.0009400401087894406
2014-08-18,1301.4000244140625,1302.0999755859375,1295.699951171875,1297.699951171875,100,1295.7439965820313,1298.1913297526041,-1,1281.800048828125,1345.8900512695313,,0.0,-1,680.0048828125,1110.009765625,1001110.009765625,1.001110009765625,0.0006794817030873081
2014-08-19,1298.800048828125,1301.5999755859375,1294.0,1295.0999755859375,144,1295.7479968261719,1298.5239965820313,-1,1281.800048828125,1345.8900512695313,,0.0,-1,259.99755859375,1370.00732421875,1001370.0073242188,1.0013700073242187,0.0002596755601413423
2014-08-20,1295.4000244140625,1295.800048828125,1288.4000244140625,1293.4000244140625,332,1295.7439965820313,1298.8926635742187,-1,1281.800048828125,1345.8900512695313,,0.0,-1,169.9951171875,1540.00244140625,1001540.0024414062,1.0015400024414063,0.00016974813323306166
2014-08-21,1290.0,1290.0,1272.0,1273.699951171875,264,1295.6469958496093,1299.1173299153645,-1,1281.800048828125,1345.8900512695313,,0.0,-1,1970.00732421875,3510.009765625,1003510.009765625,1.003510009765625,0.0019650462044752755
2014-08-22,1276.0,1280.0,1275.0,1278.5999755859375,119,1295.6369958496093,1299.2966634114584,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-490.00244140625,3020.00732421875,1003020.0073242188,1.0030200073242188,-0.0004884077955209488
2014-08-25,1277.300048828125,1277.5999755859375,1273.699951171875,1277.300048828125,251,1295.5049963378906,1299.5299967447916,-1,1281.800048828125,1345.8900512695313,,0.0,-1,129.99267578125,3150.0,1003150.0,1.00315,0.00012959288144933866
2014-08-26,1289.4000244140625,1289.5,1281.0999755859375,1283.800048828125,74,1295.4989965820312,1299.8286637369793,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-650.0,2500.0,1002500.0,1.0025,-0.0006481689454857151
2014-08-27,1281.5,1282.300048828125,1281.5,1281.9000244140625,783,1295.2859973144532,1299.9573307291666,-1,1281.800048828125,1345.8900512695313,,0.0,-1,190.00244140625,2690.00244140625,1002690.0024414062,1.0026900024414063,0.00018951066157671314
2014-08-28,1284.5,1293.699951171875,1284.300048828125,1288.699951171875,817,1295.1929968261718,1300.1186637369792,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-679.99267578125,2010.009765625,1002010.009765625,1.002010009765625,-0.0006783984613356218
2014-08-29,1289.5,1289.699951171875,1284.800048828125,1285.800048828125,116,1294.9639978027344,1300.2666642252605,-1,1281.800048828125,1345.8900512695313,,0.0,-1,289.990234375,2300.0,1002300.0,1.0023,0.00028936664985500953
2014-09-02,1284.5,1286.4000244140625,1262.5,1263.699951171875,280,1294.5459973144532,1300.3513305664062,-1,1281.800048828125,1345.8900512695313,,0.0,-1,2210.009765625,4510.009765625,1004510.009765625,1.004510009765625,0.0022025110979883864
2014-09-03,1266.300048828125,1271.0999755859375,1263.0999755859375,1268.9000244140625,279,1294.0339978027343,1300.3959977213542,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-520.00732421875,3990.00244140625,1003990.0024414062,1.0039900024414063,-0.000517806654395997
2014-09-04,1268.699951171875,1272.699951171875,1260.4000244140625,1265.0999755859375,290,1293.497998046875,1300.5486645507813,-1,1281.800048828125,1345.8900512695313,,0.0,-1,380.0048828125,4370.00732421875,1004370.0073242188,1.0043700073242188,0.00037842307703750785
2014-09-05,1263.199951171875,1268.0999755859375,1263.199951171875,1265.800048828125,123,1292.8839990234376,1300.7199983723958,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-70.00732421875,4300.0,1004300.0,1.0043,-6.970515215726706e-05
2014-09-08,1268.4000244140625,1268.4000244140625,1252.699951171875,1252.699951171875,2,1292.4109985351563,1300.6686645507812,-1,1281.800048828125,1345.8900512695313,,0.0,-1,1310.009765625,5610.009765625,1005610.009765625,1.005610009765625,0.0013035508502991125
2014-09-09,1246.800048828125,1246.800048828125,1246.800048828125,1246.800048828125,0,1291.8479992675782,1300.6359985351562,-1,1281.800048828125,1345.8900512695313,,0.0,-1,589.990234375,6200.0,1006200.0,1.0062,0.0005865268076257415
2014-09-10,1256.699951171875,1256.699951171875,1243.5,1243.5,95,1291.3489990234375,1300.5439982096354,-1,1281.800048828125,1345.8900512695313,,0.0,-1,330.0048828125,6530.0048828125,1006530.0048828125,1.0065300048828125,0.00032791768887927936
2014-09-11,1237.4000244140625,1237.4000244140625,1237.4000244140625,1237.4000244140625,0,1290.842999267578,1300.4093318684895,-1,1281.800048828125,1345.8900512695313,,0.0,-1,609.99755859375,7140.00244140625,1007140.0024414062,1.0071400024414063,0.0006058565455452461
2014-09-12,1227.0,1229.9000244140625,1227.0,1229.9000244140625,47,1290.3359997558593,1300.1866650390625,-1,1281.800048828125,1345.8900512695313,,0.0,-1,750.0,7890.00244140625,1007890.0024414062,1.0078900024414061,0.0007444058230561568
2014-09-15,1226.699951171875,1235.0,1226.699951171875,1233.5999755859375,21,1289.83,1299.9119978841145,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-369.9951171875,7520.00732421875,1007520.0073242188,1.0075200073242188,-0.00036716610471450284
2014-09-16,1238.300048828125,1238.300048828125,1235.199951171875,1235.199951171875,3,1289.2769995117187,1299.545997721354,-1,1281.800048828125,1345.8900512695313,,0.0,-1,-159.99755859375,7360.009765625,1007360.009765625,1.007360009765625,-0.00015881596678017225
2014-09-17,1236.199951171875,1236.199951171875,1221.9000244140625,1234.4000244140625,10,1288.6140002441407,1299.1399975585937,-1,1281.800048828125,1345.8900512695313,,0.0,-1,79.99267578125,7440.00244140625,1007440.0024414062,1.0074400024414063,7.940507776321225e-05
2014-09-18,1216.199951171875,1225.699951171875,1216.199951171875,1225.699951171875,5,1287.8819995117187,1298.6419970703125,-1,1281.800048828125,1345.8900512695313,,0.0,-1,870.00732421875,8310.009765625,1008310.009765625,1.008310009765625,0.0008632095973930365
2014-09-19,1218.300048828125,1218.300048828125,1215.300048828125,1215.300048828125,4,1287.075,1297.9506640625,-1,1281.800048828125,1345.8900512695313,1239.6060498046875,2.0,-1,1039.990234375,9350.0,1009350.0,1.00935,0.001030887584076249
2014-09-22,1214.9000244140625,1216.800048828125,1212.4000244140625,1216.800048828125,7,1286.2870007324218,1297.2313313802083,-1,1281.800048828125,1345.8900512695313,1239.6060498046875,2.0,-1,-150.0,9200.0,1009200.0,1.0092,-0.00014862153553403407
2014-09-23,1221.0,1221.0,1221.0,1221.0,5,1285.6660009765626,1296.5673315429688,-1,1281.800048828125,1345.8900512695313,1239.6060498046875,2.0,-1,-419.9951171875,8780.0048828125,1008780.0048828125,1.0087800048828126,-0.00041625300769627466
2014-09-24,1218.5999755859375,1218.5999755859375,1216.800048828125,1218.5999755859375,2,1284.8260009765625,1295.910664876302,-1,1281.800048828125,1345.8900512695313,1239.6060498046875,2.0,-1,240.00244140625,9020.00732421875,1009020.0073242188,1.0090200073242188,0.00023788526225201765
2014-09-25,1209.5,1221.199951171875,1209.5,1221.199951171875,11,1283.9480004882812,1295.2259977213541,-1,1281.800048828125,1345.8900512695313,1239.6060498046875,2.0,-1,-259.99755859375,8760.009765625,1008760.009765625,1.008760009765625,-0.0002577065466310746
2014-09-26,1214.0999755859375,1214.0999755859375,1214.0999755859375,1214.0999755859375,19497,1283.0059997558594,1294.3979972330728,-1,1281.800048828125,1345.8900512695313,1238.3819750976563,2.0,-1,709.99755859375,9470.00732421875,1009470.0073242188,1.0094700073242187,0.0007035844099740798
2014-09-29,1216.300048828125,1222.199951171875,1214.800048828125,1217.5,6344,1282.295,1293.5613305664062,-1,1281.800048828125,1345.8900512695313,1238.3819750976563,2.0,-1,-340.00244140625,9130.0048828125,1009130.0048828125,1.0091300048828125,-0.00033686955569746537
2014-09-30,1214.800048828125,1218.199951171875,1204.0,1210.5,680,1281.5259997558594,1292.7766642252604,-1,1281.800048828125,1345.8900512695313,1234.71,2.0,-1,700.0,9830.0048828125,1009830.0048828125,1.0098300048828126,0.0006934263429321662
2014-10-01,1207.699951171875,1217.800048828125,1205.5,1214.5999755859375,178,1280.7989990234375,1291.9966642252605,-1,1281.800048828125,1345.8900512695313,1234.71,2.0,-1,-409.99755859375,9420.00732421875,1009420.0073242188,1.0094200073242188,-0.00040608895555229075
2014-10-02,1215.300048828125,1219.5,1210.300048828125,1214.199951171875,176,1279.9849987792968,1291.2819970703124,-1,1281.800048828125,1345.8900512695313,1234.71,2.0,-1,40.00244140625,9460.009765625,1009460.009765625,1.009460009765625,3.962834945396141e-05
2014-10-03,1212.4000244140625,1212.4000244140625,1191.0,1192.199951171875,499,1278.9609985351562,1290.2293302408855,-1,1281.800048828125,1345.8900512695313,1216.0439501953126,2.0,-1,2200.0,11660.009765625,1011660.009765625,1.011660009765625,0.002177011605076663
